,TIME,ZNI_HHWS_TEMP,ZNI_HHWR_TEMP,ZNI_VFD1_SPD,ZNI_VFD2_SPD,ZNI_VFD1_EN,ZNI_VFD2_EN,BCC_HHWS_TEMP,BCC_HHWR_TEMP,BCC_HHWR_FLOW,CHP_HHWS_TEMP,CHP_HHWR_TEMP,CHP_FLOW,CHP_B1_SS,CHP_B2_SS,CHP_B3_SS
0,2019-12-31 23:00:00,165.58,129.3,66.67,66.46,1.0,1.0,139.71,107.03,127.84,154.16,140.42,118.77,0.0,0.0,0.0
1,2019-12-31 22:00:00,163.58,127.81,67.01,66.21,1.0,1.0,139.75,107.28,125.01,166.72,155.0,406.54,1.0,1.0,0.0
2,2019-12-31 21:00:00,163.24,127.84,66.67,66.39,1.0,1.0,139.81,107.58,127.07,166.26,155.11,406.36,1.0,1.0,0.0
3,2019-12-31 20:00:00,163.23,126.86,66.0,66.24,1.0,1.0,140.66,107.82,121.27,165.96,155.29,406.63,1.0,1.0,0.0
4,2019-12-31 19:00:00,162.96,127.19,66.03,66.4,1.0,1.0,140.42,108.66,121.16,166.09,155.51,406.25,1.0,1.0,0.0
5,2019-12-31 18:00:00,162.64,127.13,66.41,65.78,1.0,1.0,140.51,108.89,119.37,165.51,155.62,406.97,1.0,1.0,0.0
6,2019-12-31 17:00:00,162.47,127.19,66.33,66.22,1.0,1.0,140.77,109.56,109.61,165.32,156.19,407.13,1.0,1.0,0.0
7,2019-12-31 16:00:00,162.79,129.39,66.55,65.95,1.0,1.0,140.99,111.24,103.62,165.6,156.61,406.53,1.0,1.0,0.0
8,2019-12-31 15:00:00,162.95,129.55,67.38,65.6,1.0,1.0,141.1,110.92,103.12,165.66,157.11,407.06,1.0,1.0,0.0
9,2019-12-31 14:00:00,162.64,128.99,67.46,65.44,1.0,1.0,140.7,110.76,113.53,165.3,156.39,407.29,1.0,1.0,0.0
10,2019-12-31 13:00:00,162.85,130.22,67.81,66.21,1.0,1.0,140.46,110.99,119.79,165.42,156.01,407.38,1.0,1.0,0.0
11,2019-12-31 12:00:00,162.81,129.87,67.72,65.46,1.0,1.0,140.05,110.0,121.77,166.83,158.06,412.41,1.0,1.0,0.38
12,2019-12-31 11:00:00,163.47,128.99,67.13,65.11,1.0,1.0,137.56,108.0,123.84,167.78,158.66,426.92,1.0,1.0,1.0
13,2019-12-31 10:00:00,164.94,131.01,67.04,65.94,1.0,1.0,138.97,108.07,128.05,166.81,156.85,426.92,1.0,1.0,1.0
14,2019-12-31 09:00:00,168.13,132.98,66.61,66.99,1.0,1.0,138.56,106.79,130.37,166.21,155.38,426.92,1.0,1.0,1.0
15,2019-12-31 08:00:00,166.61,134.46,68.4,67.49,1.0,1.0,138.66,103.35,136.79,165.52,152.73,426.92,1.0,1.0,1.0
16,2019-12-31 07:00:00,163.98,128.68,67.25,66.44,1.0,1.0,138.76,103.08,137.31,133.82,116.81,419.64,1.0,1.0,0.8
17,2019-12-31 06:00:00,164.05,128.27,67.25,66.63,1.0,1.0,138.24,103.7,133.69,116.34,92.09,194.68,0.47,0.05,0.0
18,2019-12-31 05:00:00,165.96,129.39,67.25,65.98,1.0,1.0,138.63,102.49,131.5,126.4,93.87,89.32,0.0,0.0,0.0
19,2019-12-31 04:00:00,166.83,129.88,67.16,66.18,1.0,1.0,138.55,101.87,132.54,128.88,97.68,89.32,0.0,0.0,0.0
20,2019-12-31 03:00:00,164.39,128.61,67.25,67.16,1.0,1.0,138.63,102.04,131.71,133.1,100.34,89.53,0.0,0.0,0.0
21,2019-12-31 02:00:00,165.18,128.78,66.88,66.15,1.0,1.0,138.99,102.88,128.85,139.99,102.97,89.63,0.0,0.0,0.0
22,2019-12-31 01:00:00,164.61,128.59,66.74,66.37,1.0,1.0,138.84,103.7,127.18,146.61,117.21,89.32,0.0,0.0,0.0
23,2019-12-31 00:00:00,164.44,127.92,66.73,66.13,1.0,1.0,138.44,104.46,129.34,148.13,123.76,88.93,0.0,0.0,0.0
24,2019-12-30 23:00:00,164.49,128.47,66.71,66.31,1.0,1.0,139.31,104.88,126.25,153.4,139.74,108.05,0.0,0.0,0.0
25,2019-12-30 22:00:00,164.47,130.47,66.95,66.66,1.0,1.0,139.27,105.57,126.5,165.46,153.78,389.32,1.0,1.0,0.0
26,2019-12-30 21:00:00,164.74,128.52,66.6,65.86,1.0,1.0,138.5,104.95,127.82,165.86,153.81,389.42,1.0,1.0,0.0
27,2019-12-30 20:00:00,163.98,128.34,67.07,65.91,1.0,1.0,139.36,106.11,125.36,165.82,154.15,389.7,1.0,1.0,0.0
28,2019-12-30 19:00:00,164.1,128.63,66.86,66.24,1.0,1.0,139.68,106.21,124.35,166.12,154.64,389.07,1.0,1.0,0.0
29,2019-12-30 18:00:00,164.7,130.2,67.21,66.46,1.0,1.0,139.49,106.49,120.15,165.98,155.07,387.71,1.0,1.0,0.0
30,2019-12-30 17:00:00,164.73,130.8,66.86,65.84,1.0,1.0,137.24,105.56,114.16,165.66,155.23,386.52,1.0,1.0,0.0
31,2019-12-30 16:00:00,164.57,129.36,67.43,66.57,1.0,1.0,137.4,105.94,106.77,165.64,154.88,385.42,1.0,1.0,0.0
32,2019-12-30 15:00:00,164.17,129.5,67.28,65.87,1.0,1.0,138.4,106.99,112.85,167.19,157.86,407.3,1.0,1.0,0.42
33,2019-12-30 14:00:00,164.22,129.72,67.21,66.13,1.0,1.0,139.71,107.57,119.7,167.84,158.61,428.27,1.0,1.0,1.0
34,2019-12-30 13:00:00,164.28,129.18,67.31,66.08,1.0,1.0,138.94,107.24,122.12,167.58,157.86,428.27,1.0,1.0,1.0
35,2019-12-30 12:00:00,164.42,130.51,66.52,66.26,1.0,1.0,138.61,107.17,126.71,167.0,156.96,428.27,1.0,1.0,1.0
36,2019-12-30 11:00:00,164.98,131.0,66.89,66.41,1.0,1.0,138.21,106.74,129.53,166.71,156.66,428.27,1.0,1.0,1.0
37,2019-12-30 10:00:00,168.36,132.97,67.19,66.86,1.0,1.0,138.81,107.14,133.35,166.14,155.36,428.27,1.0,1.0,1.0
38,2019-12-30 09:00:00,165.85,130.18,67.47,67.07,1.0,1.0,139.24,106.69,136.35,165.88,154.87,428.27,1.0,1.0,1.0
39,2019-12-30 08:00:00,165.25,129.67,67.09,66.21,1.0,1.0,139.09,106.2,137.09,165.61,153.2,428.27,1.0,1.0,1.0
40,2019-12-30 07:00:00,165.48,130.06,66.97,66.43,1.0,1.0,138.34,106.05,138.53,135.8,118.62,428.33,1.0,1.0,0.8
41,2019-12-30 06:00:00,168.0,130.04,67.12,66.33,1.0,1.0,138.93,105.02,135.77,116.42,93.78,248.83,0.47,0.05,0.0
42,2019-12-30 05:00:00,167.93,130.26,67.61,66.07,1.0,1.0,137.37,104.07,138.13,125.2,94.21,148.41,0.0,0.0,0.0
43,2019-12-30 04:00:00,166.83,128.91,67.58,66.59,1.0,1.0,139.03,104.76,133.66,128.34,98.27,148.41,0.0,0.0,0.0
44,2019-12-30 03:00:00,167.36,131.51,66.93,66.8,1.0,1.0,138.98,104.76,133.75,132.62,103.33,148.41,0.0,0.0,0.0
45,2019-12-30 02:00:00,165.88,128.85,67.19,66.36,1.0,1.0,139.04,103.85,132.99,138.44,109.8,148.41,0.0,0.0,0.0
46,2019-12-30 01:00:00,167.19,130.29,67.14,66.08,1.0,1.0,138.84,103.28,131.63,146.77,117.26,156.35,0.0,0.0,0.0
47,2019-12-30 00:00:00,166.03,129.44,67.12,66.31,1.0,1.0,138.67,103.28,130.25,151.97,131.5,168.24,0.0,0.0,0.0
48,2019-12-29 23:00:00,165.38,128.9,66.6,66.3,1.0,1.0,139.23,104.22,130.3,154.93,144.3,181.37,0.0,0.0,0.0
49,2019-12-29 22:00:00,167.43,129.84,67.04,66.28,1.0,1.0,139.49,104.91,129.45,166.41,156.81,429.49,1.0,1.0,1.0
50,2019-12-29 21:00:00,164.31,128.19,67.29,66.26,1.0,1.0,139.29,105.02,131.13,166.3,156.66,429.49,1.0,1.0,1.0
51,2019-12-29 20:00:00,165.24,129.59,67.12,66.89,1.0,1.0,139.64,106.23,130.3,166.52,156.86,429.49,1.0,1.0,1.0
52,2019-12-29 19:00:00,165.05,128.54,67.31,66.25,1.0,1.0,139.76,106.77,127.94,166.9,157.53,429.49,1.0,1.0,1.0
53,2019-12-29 18:00:00,165.06,129.88,67.21,66.2,1.0,1.0,139.67,107.09,127.32,167.63,158.26,429.49,1.0,1.0,1.0
54,2019-12-29 17:00:00,164.23,128.03,67.34,66.22,1.0,1.0,139.74,107.44,125.91,168.03,158.79,429.49,1.0,1.0,1.0
55,2019-12-29 16:00:00,163.78,127.36,67.04,66.65,1.0,1.0,140.0,107.53,121.83,168.07,158.78,429.49,1.0,1.0,1.0
56,2019-12-29 15:00:00,163.89,128.26,66.84,66.52,1.0,1.0,139.59,107.16,122.23,168.29,159.38,429.49,1.0,1.0,1.0
57,2019-12-29 14:00:00,164.64,130.03,66.92,66.36,1.0,1.0,139.07,107.41,123.21,168.18,158.96,429.49,1.0,1.0,1.0
58,2019-12-29 13:00:00,164.23,128.54,66.67,65.97,1.0,1.0,138.63,107.25,124.96,167.37,157.7,429.49,1.0,1.0,1.0
59,2019-12-29 12:00:00,167.06,129.82,66.67,65.94,1.0,1.0,139.22,107.61,129.92,166.86,156.81,429.49,1.0,1.0,1.0
60,2019-12-29 11:00:00,167.84,131.08,66.79,66.24,1.0,1.0,138.79,106.64,132.8,166.19,155.55,429.49,1.0,1.0,1.0
61,2019-12-29 10:00:00,170.75,132.75,66.92,66.97,1.0,1.0,137.97,103.4,134.04,166.73,155.67,429.49,1.0,1.0,1.0
62,2019-12-29 09:00:00,172.1,131.81,67.65,67.04,1.0,1.0,138.36,102.26,134.73,166.19,154.42,429.49,1.0,1.0,1.0
63,2019-12-29 08:00:00,171.59,131.72,67.8,66.89,1.0,1.0,137.91,99.28,141.76,164.43,150.22,429.49,1.0,1.0,1.0
64,2019-12-29 07:00:00,171.71,131.62,67.84,67.04,1.0,1.0,138.12,99.89,141.43,132.48,114.85,427.87,1.0,1.0,0.82
65,2019-12-29 06:00:00,171.08,131.06,68.01,67.23,1.0,1.0,137.51,99.75,136.14,115.15,91.36,229.59,0.48,0.07,0.0
66,2019-12-29 05:00:00,171.62,131.9,67.91,68.26,1.0,1.0,138.18,99.63,134.72,124.43,91.77,122.45,0.0,0.0,0.0
67,2019-12-29 04:00:00,171.35,131.78,67.94,68.26,1.0,1.0,138.17,98.41,134.56,127.84,96.21,122.41,0.0,0.0,0.0
68,2019-12-29 03:00:00,169.99,131.27,67.95,67.32,1.0,1.0,138.12,98.96,134.21,132.6,101.23,121.66,0.0,0.0,0.0
69,2019-12-29 02:00:00,168.55,129.3,66.46,67.15,1.0,1.0,138.47,100.93,134.63,139.16,107.29,120.48,0.0,0.0,0.0
70,2019-12-29 01:00:00,168.32,129.19,66.54,66.57,1.0,1.0,138.44,100.68,137.89,146.23,115.48,119.28,0.0,0.0,0.0
71,2019-12-29 00:00:00,167.93,130.33,66.31,66.56,1.0,1.0,138.74,101.74,135.48,150.92,130.9,118.5,0.0,0.0,0.0
72,2019-12-28 23:00:00,166.05,128.22,66.71,66.78,1.0,1.0,138.66,101.47,135.22,153.74,144.09,140.12,0.0,0.0,0.0
73,2019-12-28 22:00:00,165.06,127.85,67.28,66.64,1.0,1.0,139.17,102.83,131.71,166.29,156.16,425.09,1.0,1.0,1.0
74,2019-12-28 21:00:00,164.57,128.56,66.8,66.46,1.0,1.0,139.4,103.82,133.52,166.35,156.68,425.09,1.0,1.0,1.0
75,2019-12-28 20:00:00,164.51,128.43,67.69,66.88,1.0,1.0,139.6,105.77,134.1,166.58,156.78,425.09,1.0,1.0,1.0
76,2019-12-28 19:00:00,164.13,127.96,66.77,66.49,1.0,1.0,139.43,106.93,131.33,167.26,157.82,425.09,1.0,1.0,1.0
77,2019-12-28 18:00:00,164.04,127.71,66.56,65.91,1.0,1.0,140.09,107.77,128.24,167.69,158.18,425.09,1.0,1.0,1.0
78,2019-12-28 17:00:00,163.59,128.86,67.03,66.36,1.0,1.0,140.26,107.63,120.05,167.86,158.54,425.09,1.0,1.0,1.0
79,2019-12-28 16:00:00,163.31,127.85,67.01,66.29,1.0,1.0,138.79,107.73,111.91,168.46,159.43,425.09,1.0,1.0,1.0
80,2019-12-28 15:00:00,163.89,128.19,66.58,66.18,1.0,1.0,139.31,107.84,117.64,168.6,159.47,425.09,1.0,1.0,1.0
81,2019-12-28 14:00:00,163.98,128.15,66.16,65.99,1.0,1.0,139.95,108.19,122.4,168.16,158.65,425.09,1.0,1.0,1.0
82,2019-12-28 13:00:00,164.35,129.19,65.87,66.02,1.0,1.0,139.58,108.11,127.36,167.07,157.64,425.09,1.0,1.0,1.0
83,2019-12-28 12:00:00,165.69,129.54,66.21,66.92,1.0,1.0,139.37,107.92,129.89,166.69,156.55,425.09,1.0,1.0,1.0
84,2019-12-28 11:00:00,167.71,131.67,66.87,66.5,1.0,1.0,139.19,106.85,131.49,166.37,155.54,425.09,1.0,1.0,1.0
85,2019-12-28 10:00:00,171.59,132.91,67.79,66.46,1.0,1.0,136.98,102.88,132.06,166.34,154.63,425.09,1.0,1.0,1.0
86,2019-12-28 09:00:00,171.38,131.54,68.21,67.67,1.0,1.0,133.81,96.57,140.61,165.79,153.19,425.09,1.0,1.0,1.0
87,2019-12-28 08:00:00,170.74,132.17,68.14,68.07,1.0,1.0,134.91,95.06,141.22,162.54,147.45,425.09,1.0,1.0,1.0
88,2019-12-28 07:00:00,170.7,131.42,68.2,67.57,1.0,1.0,132.85,94.72,143.65,131.03,113.17,422.6,1.0,0.8,1.0
89,2019-12-28 06:00:00,171.13,131.33,68.32,67.56,1.0,1.0,134.32,94.39,139.26,113.92,90.79,252.48,0.07,0.0,0.48
90,2019-12-28 05:00:00,171.33,131.11,68.2,67.43,1.0,1.0,130.16,91.04,139.18,123.92,90.57,128.1,0.0,0.0,0.0
91,2019-12-28 04:00:00,171.34,132.16,68.36,67.5,1.0,1.0,133.71,95.05,136.71,127.24,94.5,124.03,0.0,0.0,0.0
92,2019-12-28 03:00:00,171.27,131.5,68.04,67.29,1.0,1.0,137.65,97.65,135.64,131.57,100.27,122.65,0.0,0.0,0.0
93,2019-12-28 02:00:00,170.32,131.22,68.07,67.63,1.0,1.0,137.88,97.75,133.74,136.63,107.78,121.56,0.0,0.0,0.0
94,2019-12-28 01:00:00,170.23,130.54,67.62,66.81,1.0,1.0,137.93,98.79,135.65,145.24,114.96,120.21,0.0,0.0,0.0
95,2019-12-28 00:00:00,167.9,129.0,67.35,66.54,1.0,1.0,138.5,100.13,134.65,151.66,129.94,117.94,0.0,0.0,0.0
96,2019-12-27 23:00:00,167.02,129.75,67.29,66.69,1.0,1.0,138.7,101.95,132.87,154.83,143.65,134.26,0.0,0.0,0.0
97,2019-12-27 22:00:00,164.36,128.16,66.95,66.81,1.0,1.0,139.07,102.69,132.17,165.86,155.62,430.83,1.0,1.0,1.0
98,2019-12-27 21:00:00,166.37,129.73,67.22,66.17,1.0,1.0,139.41,103.95,131.28,165.81,155.59,430.83,1.0,1.0,1.0
99,2019-12-27 20:00:00,166.76,133.26,67.98,67.4,1.0,1.0,139.5,105.44,131.67,166.28,156.18,430.83,1.0,1.0,1.0
100,2019-12-27 19:00:00,166.28,131.21,67.74,67.06,1.0,1.0,139.84,107.54,129.71,166.52,156.47,430.83,1.0,1.0,1.0
101,2019-12-27 18:00:00,163.55,128.37,67.41,66.69,1.0,1.0,139.72,107.57,125.59,167.13,156.91,430.83,1.0,1.0,1.0
102,2019-12-27 17:00:00,163.44,127.03,67.09,66.27,1.0,1.0,140.5,107.78,119.95,167.93,158.58,430.83,1.0,1.0,1.0
103,2019-12-27 16:00:00,163.38,127.65,66.21,66.3,1.0,1.0,138.16,108.12,108.62,168.61,159.4,430.83,1.0,1.0,1.0
104,2019-12-27 15:00:00,163.4,130.59,66.94,66.57,1.0,1.0,140.5,108.96,116.24,168.85,159.3,430.83,1.0,1.0,1.0
105,2019-12-27 14:00:00,163.44,130.48,67.31,66.62,1.0,1.0,139.45,108.32,123.79,167.71,158.36,430.83,1.0,1.0,1.0
106,2019-12-27 13:00:00,163.98,130.93,67.15,66.45,1.0,1.0,139.86,108.02,124.92,167.02,157.09,430.83,1.0,1.0,1.0
107,2019-12-27 12:00:00,165.95,134.5,67.51,66.72,1.0,1.0,139.06,107.56,127.11,166.79,156.4,430.83,1.0,1.0,1.0
108,2019-12-27 11:00:00,168.84,132.4,67.43,66.38,1.0,1.0,139.31,108.07,131.84,165.99,155.66,430.83,1.0,1.0,1.0
109,2019-12-27 10:00:00,170.96,135.01,67.39,66.78,1.0,1.0,137.83,105.2,133.09,166.02,155.24,430.83,1.0,1.0,1.0
110,2019-12-27 09:00:00,171.48,133.29,68.41,67.31,1.0,1.0,135.06,100.25,136.27,166.33,154.29,430.83,1.0,1.0,1.0
111,2019-12-27 08:00:00,170.92,132.8,68.53,67.35,1.0,1.0,131.87,94.53,141.76,163.99,149.91,430.83,1.0,1.0,1.0
112,2019-12-27 07:00:00,170.62,131.86,68.53,67.59,1.0,1.0,130.63,93.1,144.02,132.63,114.98,426.48,1.0,0.8,1.0
113,2019-12-27 06:00:00,171.04,130.92,68.23,67.31,1.0,1.0,129.3,91.61,143.02,114.55,93.63,251.25,0.05,0.0,0.47
114,2019-12-27 05:00:00,170.99,131.59,68.38,67.31,1.0,1.0,131.82,93.25,138.77,122.99,93.96,125.18,0.0,0.0,0.0
115,2019-12-27 04:00:00,171.48,131.66,67.73,67.31,1.0,1.0,133.1,95.21,138.03,126.54,98.52,125.04,0.0,0.0,0.0
116,2019-12-27 03:00:00,171.36,131.59,67.97,67.33,1.0,1.0,135.09,96.24,139.46,130.56,101.21,124.8,0.0,0.0,0.0
117,2019-12-27 02:00:00,171.32,131.32,67.88,67.15,1.0,1.0,134.38,97.13,135.16,142.88,105.49,124.64,0.0,0.0,0.0
118,2019-12-27 01:00:00,171.54,130.85,67.7,66.96,1.0,1.0,135.44,96.51,134.73,146.11,121.99,123.37,0.0,0.0,0.0
119,2019-12-27 00:00:00,172.0,130.77,67.66,66.94,1.0,1.0,137.73,97.89,132.62,147.29,130.43,121.43,0.0,0.0,0.0
120,2019-12-26 23:00:00,171.92,131.25,67.61,66.9,1.0,1.0,138.02,99.0,133.17,154.56,144.99,126.75,0.0,0.0,0.0
121,2019-12-26 22:00:00,172.31,131.73,67.79,67.05,1.0,1.0,137.98,98.46,132.66,165.65,154.5,185.53,1.0,1.0,1.0
122,2019-12-26 21:00:00,172.16,131.6,67.6,66.87,1.0,1.0,138.15,99.66,134.75,165.4,154.55,185.53,1.0,1.0,1.0
123,2019-12-26 20:00:00,172.35,130.45,67.01,66.28,1.0,1.0,138.25,100.21,135.29,165.82,155.3,185.53,1.0,1.0,1.0
124,2019-12-26 19:00:00,169.57,130.13,67.23,66.44,1.0,1.0,138.83,102.16,132.03,165.78,155.33,185.53,1.0,1.0,1.0
125,2019-12-26 18:00:00,170.12,129.98,67.32,66.5,1.0,1.0,138.7,103.62,132.25,166.05,155.84,185.53,1.0,1.0,1.0
126,2019-12-26 17:00:00,168.55,130.88,66.79,66.05,1.0,1.0,139.0,105.12,133.4,166.25,156.29,185.53,1.0,1.0,1.0
127,2019-12-26 16:00:00,168.54,129.55,67.13,66.35,1.0,1.0,137.88,104.31,130.01,166.14,156.31,185.53,1.0,1.0,1.0
128,2019-12-26 15:00:00,166.53,129.23,66.73,65.97,1.0,1.0,138.94,104.38,127.74,166.19,156.48,185.53,1.0,1.0,1.0
129,2019-12-26 14:00:00,166.4,130.27,66.73,65.97,1.0,1.0,138.57,104.21,126.92,166.3,156.64,185.53,1.0,1.0,1.0
130,2019-12-26 13:00:00,170.44,132.15,66.85,66.07,1.0,1.0,138.64,104.11,128.87,166.39,156.12,185.53,1.0,1.0,1.0
131,2019-12-26 12:00:00,170.44,133.65,67.21,66.42,1.0,1.0,138.49,103.37,132.61,166.07,155.62,185.53,1.0,1.0,1.0
132,2019-12-26 11:00:00,172.03,135.84,68.52,67.79,1.0,1.0,137.96,101.3,136.67,166.09,155.05,185.53,1.0,1.0,1.0
133,2019-12-26 10:00:00,149.07,115.96,70.72,69.96,1.0,1.0,132.68,97.98,137.61,166.06,154.63,185.53,1.0,1.0,1.0
134,2019-12-26 09:00:00,134.86,112.37,71.71,71.07,1.0,1.0,137.74,99.34,141.01,165.53,153.65,185.53,1.0,1.0,1.0
135,2019-12-26 08:00:00,133.86,111.92,71.71,71.07,1.0,1.0,134.46,97.02,145.17,163.4,149.53,185.53,1.0,1.0,1.0
136,2019-12-26 07:00:00,135.48,112.95,71.71,71.07,1.0,1.0,130.88,94.35,147.19,131.11,113.54,185.53,1.0,0.8,1.0
137,2019-12-26 06:00:00,141.1,116.06,70.88,70.18,1.0,1.0,128.25,92.74,158.97,111.5,92.15,185.53,0.05,0.0,0.47
138,2019-12-26 05:00:00,151.92,124.19,70.56,69.87,1.0,1.0,126.17,91.12,154.75,120.2,93.29,184.98,0.0,0.0,0.0
139,2019-12-26 04:00:00,169.33,130.52,67.85,67.4,1.0,1.0,132.45,94.71,143.33,125.49,99.0,183.65,0.0,0.0,0.0
140,2019-12-26 03:00:00,170.11,130.97,67.53,66.61,1.0,1.0,137.36,98.96,139.2,131.69,104.63,182.23,0.0,0.0,0.0
141,2019-12-26 02:00:00,168.59,129.61,67.66,66.75,1.0,1.0,138.49,100.88,138.96,140.27,110.19,181.5,0.0,0.0,0.0
142,2019-12-26 01:00:00,168.88,129.47,66.96,66.59,1.0,1.0,136.88,100.67,140.92,148.79,119.84,180.73,0.0,0.0,0.0
143,2019-12-26 00:00:00,167.57,129.37,67.02,66.61,1.0,1.0,137.7,101.14,135.62,152.5,131.92,179.88,0.0,0.0,0.0
144,2019-12-25 23:00:00,167.97,129.39,66.73,65.73,1.0,1.0,138.77,102.74,132.19,155.08,144.71,186.51,0.0,0.0,0.0
145,2019-12-25 22:00:00,164.52,127.69,66.78,66.0,1.0,1.0,138.98,103.65,130.4,166.4,156.66,430.22,1.0,1.0,1.0
146,2019-12-25 21:00:00,164.37,128.25,67.27,65.56,1.0,1.0,139.4,105.44,128.86,166.76,157.05,430.22,1.0,1.0,1.0
147,2019-12-25 20:00:00,165.49,130.2,66.93,65.85,1.0,1.0,139.75,105.81,128.76,166.91,157.45,430.22,1.0,1.0,1.0
148,2019-12-25 19:00:00,166.4,129.15,66.69,66.52,1.0,1.0,139.67,106.47,127.81,166.9,157.28,430.22,1.0,1.0,1.0
149,2019-12-25 18:00:00,164.57,129.35,66.85,66.18,1.0,1.0,139.85,106.77,124.76,167.01,157.39,430.22,1.0,1.0,1.0
150,2019-12-25 17:00:00,164.37,128.87,67.29,66.09,1.0,1.0,140.0,106.77,123.17,167.39,157.54,430.22,1.0,1.0,1.0
151,2019-12-25 16:00:00,164.45,128.7,66.67,66.22,1.0,1.0,140.06,106.77,119.97,167.33,158.1,430.22,1.0,1.0,1.0
152,2019-12-25 15:00:00,164.6,128.68,66.87,65.8,1.0,1.0,139.94,106.69,118.43,167.83,158.72,430.22,1.0,1.0,1.0
153,2019-12-25 14:00:00,164.58,128.73,66.36,65.63,1.0,1.0,139.48,106.67,119.11,168.18,158.69,430.22,1.0,1.0,1.0
154,2019-12-25 13:00:00,164.8,128.74,66.29,65.6,1.0,1.0,139.39,106.69,119.19,168.35,158.66,430.22,1.0,1.0,1.0
155,2019-12-25 12:00:00,164.75,129.14,66.66,65.9,1.0,1.0,138.63,106.39,124.57,167.19,157.69,430.22,1.0,1.0,1.0
156,2019-12-25 11:00:00,164.97,128.32,66.5,65.69,1.0,1.0,138.81,106.22,126.24,165.83,154.99,430.22,0.98,1.0,1.0
157,2019-12-25 10:00:00,164.84,128.53,66.66,66.29,1.0,1.0,139.14,105.43,126.8,156.62,146.49,430.22,0.0,1.0,1.0
158,2019-12-25 09:00:00,167.67,129.1,66.99,65.75,1.0,1.0,138.6,102.22,130.03,153.75,141.6,430.22,0.0,1.0,1.0
159,2019-12-25 08:00:00,168.16,130.48,66.74,66.41,1.0,1.0,138.55,100.82,134.59,138.87,125.31,430.22,0.0,1.0,1.0
160,2019-12-25 07:00:00,169.18,130.8,67.98,66.58,1.0,1.0,137.81,100.54,136.1,121.28,107.76,430.22,0.0,1.0,1.0
161,2019-12-25 06:00:00,168.44,128.9,68.49,66.64,1.0,1.0,136.85,99.89,132.67,111.12,90.38,216.95,0.0,0.05,0.47
162,2019-12-25 05:00:00,168.23,130.07,67.27,66.41,1.0,1.0,138.53,101.75,133.74,119.25,89.58,92.12,0.0,0.0,0.0
163,2019-12-25 04:00:00,167.82,129.3,67.29,67.27,1.0,1.0,138.6,101.88,131.77,122.97,92.93,91.16,0.0,0.0,0.0
164,2019-12-25 03:00:00,166.31,128.5,67.05,66.4,1.0,1.0,138.85,102.62,132.04,127.94,96.45,91.15,0.0,0.0,0.0
165,2019-12-25 02:00:00,167.6,127.89,67.4,66.64,1.0,1.0,139.14,102.93,129.87,134.48,100.37,90.77,0.0,0.0,0.0
166,2019-12-25 01:00:00,167.43,129.25,66.49,66.2,1.0,1.0,140.54,102.84,127.47,140.33,112.29,90.17,0.0,0.0,0.0
167,2019-12-25 00:00:00,165.14,129.3,67.11,66.32,1.0,1.0,138.77,102.78,130.53,142.7,124.59,90.04,0.0,0.0,0.0
168,2019-12-24 23:00:00,167.63,129.27,67.1,66.32,1.0,1.0,139.01,103.2,127.24,145.7,137.72,111.23,0.0,0.0,0.0
169,2019-12-24 22:00:00,164.78,128.14,66.51,66.12,1.0,1.0,139.37,104.0,127.51,156.99,147.19,430.71,0.0,1.0,1.0
170,2019-12-24 21:00:00,164.71,128.5,66.59,65.83,1.0,1.0,139.27,104.79,130.28,157.14,147.3,430.71,0.0,1.0,1.0
171,2019-12-24 20:00:00,164.72,129.4,66.64,66.01,1.0,1.0,139.55,105.5,127.74,157.14,147.84,430.71,0.0,1.0,1.0
172,2019-12-24 19:00:00,165.87,130.65,67.24,66.5,1.0,1.0,139.89,106.52,126.92,158.02,148.35,430.71,0.0,1.0,1.0
173,2019-12-24 18:00:00,164.6,127.73,66.66,65.92,1.0,1.0,140.1,106.81,123.61,158.61,149.2,430.71,0.0,1.0,1.0
174,2019-12-24 17:00:00,163.96,128.14,66.79,66.08,1.0,1.0,139.74,106.54,119.11,159.18,149.68,430.71,0.0,1.0,1.0
175,2019-12-24 16:00:00,164.12,127.27,66.67,66.38,1.0,1.0,139.01,106.03,111.24,159.98,150.64,430.71,0.0,1.0,1.0
176,2019-12-24 15:00:00,164.38,128.71,66.5,65.78,1.0,1.0,140.2,107.5,112.06,160.4,151.58,430.71,0.0,1.0,1.0
177,2019-12-24 14:00:00,164.07,129.15,66.85,66.1,1.0,1.0,138.4,106.96,117.26,159.4,150.86,430.71,0.0,1.0,1.0
178,2019-12-24 13:00:00,164.26,128.92,66.73,66.0,1.0,1.0,139.78,107.98,118.9,159.4,150.37,430.71,0.0,1.0,1.0
179,2019-12-24 12:00:00,165.77,130.51,66.73,65.52,1.0,1.0,139.63,107.36,121.57,159.21,149.75,430.71,0.0,1.0,1.0
180,2019-12-24 11:00:00,166.82,131.41,66.6,66.03,1.0,1.0,139.58,107.21,124.48,158.27,148.34,430.71,0.0,1.0,1.0
181,2019-12-24 10:00:00,171.47,136.36,68.06,67.35,1.0,1.0,137.12,105.18,128.17,156.31,146.11,430.71,0.0,1.0,1.0
182,2019-12-24 09:00:00,172.03,133.65,67.53,66.66,1.0,1.0,138.54,102.13,129.25,152.04,139.8,430.71,0.0,1.0,1.0
183,2019-12-24 08:00:00,171.72,135.84,69.52,67.86,1.0,1.0,136.5,98.32,139.43,136.63,122.99,430.71,0.0,1.0,1.0
